NO,source_id,source_name,source_url,description_mode,license_id,rights_holder,attribution_text,evidence_url,verified_at,rights_status,similarity_check,privacy_mode
WEB25c09413e5,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfa1731fe2a,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfe2962e33c,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB3259c98ea7,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB314e1f92e6,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb024dc7b3b,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7d5471a5ad,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB560a2509cb,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfe019edb7d,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5aac9eafba,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB74d9360541,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBde382291ef,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5a82791f51,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9a3a1490f4,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcf55635e6a,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202608,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8f1ad22d94,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBde21cee02d,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9c4a7363dd,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfbc6029734,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB6b759bf934,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd8a0b09377,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb86cc9f629,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcf30ff76ac,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9aace05cac,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBac4dbd947d,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb173cd2aaf,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa3b31f00a3,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb1a908f472,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB401762e798,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB728124dd62,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe9f4718c6a,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBab998db600,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB397dfe6ede,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBced0f11969,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd8812184fc,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB85977ed567,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8bcf884704,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202609,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5fd6d7b0f4,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBbfece6708a,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB726ac73d47,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe99428b0a0,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB83d1474056,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1c1baac5b8,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5ae934f6a9,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBc0b373895a,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBb7fe71cc91,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB7df608c2b5,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0a85589039,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa68fb8e03b,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5b1e5d9a3c,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBee84fe4a11,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfcd0b662b7,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBf663b650be,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB903e84ad12,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0b84850625,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9d2c9db312,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5db7777375,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9f8dcfd675,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa49062df9d,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202610,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB650563f982,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202611,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBed9200943d,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202611,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBabac1e3e26,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202611,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB3076a4dbb9,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202611,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9820e877bd,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202611,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd39137042a,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202611,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB1b47f14926,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202611,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB70f7b6d1cb,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202611,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBdcdbbd4e29,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202611,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB81da556cb1,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202611,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBbc9078402c,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202611,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0522e197c3,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202612,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5fd711f172,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202612,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB3a997be272,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202612,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe538e922e1,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202612,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfde70d037d,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202612,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa40ed85b45,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202612,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB65d54ece9c,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202612,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2ba4e32d67,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202612,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2a939ea523,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202612,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcb6e4e890b,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202612,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2d60a94026,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202612,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB68fd19ef17,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202701,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBc6fe827655,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202701,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB72d2e9196c,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202701,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5e8e3d4d6e,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202701,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB38131d80f0,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202702,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe00348dfea,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202702,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB049a620328,src_505faf62fdeb6e6f,アクトシティ浜松,https://www.actcity.jp/event/?ym=202702,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcdec5283e1,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/exhall/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB4ab29078c2,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/8pfzgmut03u,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB92b5b3318a,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/zzfx_lkum,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB331045a81a,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/jvtst35cj8s,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB4bcad02cf6,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/5q7spmy5vk5,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5030d3798e,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/jrqnyu8eq,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfb896c0ffa,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/x2k4-tski,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB550fd257bb,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/chjftw6vy31,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0934eccb83,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/a_zifpmuw,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB2795fdabcf,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/m0ax-xc6lrhv,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBecef6527ed,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/y749fgl685,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB150e8a3913,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/uuj7rt96dc,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBfc92e04d3e,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/iungbqqw4tw,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB21fc55a771,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/xgz4r1-8xdg,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB04a1b07e33,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/8ggsthajaq0,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB3ceb397f8d,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/exhall/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBcd1d61d56e,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/z49qegyx7x,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBe8ab70a762,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/igw34f896cj,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB036c8680c3,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/buxbuypggol3,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB6f32d026a5,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/dehi1ksop,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB4f03d7a8c2,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/2qivhde1ret4,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB329e291ecc,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/exhall/,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBf9dfd8cd8e,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/dne3x1jjxxup,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBdcf47cb877,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/h_sm6h5hp,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBf9cf8f8cf7,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/5l-n4b96a,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB0eb7f065cf,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/zk39r0g40n1,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB5c45f837e5,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/oa2oo35n-6fd,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB9373bec5f3,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/sqbyznwkmr,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEB8c734a3aa7,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/3p21ietx6pp,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBd336941548,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/qj9a3dee6,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
WEBa8d5ec9de9,src_461453dfb86fc3a2,遠鉄百貨店,https://www.endepa.com/event/ltwzq46y4to,facts_only,,,,,,unknown,passed_deterministic,public_facts_minimized
